image_1,image_2,day_diff,change_detected
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2016-10-8.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2017-2-12.jpg,127 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_106/2015-4-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_106/2016-9-21.jpg,524 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2011-9-20.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2012-9-19.jpg,365 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1060/2015-4-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1060/2015-5-29.jpg,38 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2011-9-20.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2015-5-31.jpg,1349 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1021/2016-8-12.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1021/2017-3-8.jpg,208 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1057/2015-5-27.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1057/2015-6-18.jpg,22 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_107/2016-7-26.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_107/2016-9-5.jpg,41 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2012-10-4.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2016-9-14.jpg,1441 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1042/2012-9-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1042/2015-12-24.jpg,1191 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1060/2015-5-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1060/2016-5-3.jpg,340 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1066/2015-5-31.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1066/2016-1-28.jpg,242 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2016-9-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2016-10-14.jpg,30 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_106/2015-4-16.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_106/2016-3-24.jpg,343 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2016-9-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2016-10-8.jpg,15 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2015-12-22.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2016-2-9.jpg,49 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2015-12-22.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2016-6-2.jpg,163 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2016-6-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2017-2-12.jpg,236 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_101/2015-8-3.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_101/2015-9-14.jpg,42 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1060/2015-5-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1060/2016-3-4.jpg,280 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2016-2-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2017-1-26.jpg,352 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2011-9-20.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2015-6-3.jpg,1352 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_107/2012-6-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_107/2016-7-5.jpg,1482 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1066/2011-7-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1066/2016-1-31.jpg,1646 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2012-9-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2015-4-9.jpg,936 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2016-9-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2017-2-12.jpg,142 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_107/2016-7-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_107/2016-9-5.jpg,62 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2012-9-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2015-6-3.jpg,987 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2012-11-11.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2016-10-14.jpg,1433 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2015-3-13.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2016-7-27.jpg,502 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2016-2-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2016-6-9.jpg,101 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2012-9-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2015-10-31.jpg,1141 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1060/2016-3-4.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1060/2016-5-3.jpg,60 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2016-6-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2017-1-26.jpg,238 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2015-12-22.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2017-1-26.jpg,401 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2015-10-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2016-4-5.jpg,174 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2012-9-15.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2013-9-24.jpg,374 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2015-10-12.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2016-7-27.jpg,289 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1066/2011-7-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1066/2015-5-31.jpg,1401 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2016-2-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2016-9-22.jpg,206 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-11-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-11-6.jpg,4 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-11-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-11-5.jpg,3 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2015-4-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2015-10-31.jpg,205 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-11-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-11-6.jpg,1 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2015-6-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2016-7-27.jpg,413 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2016-6-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2016-10-8.jpg,109 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2015-4-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2016-6-9.jpg,427 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2013-9-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2015-10-31.jpg,767 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2015-5-31.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2015-6-3.jpg,3 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2015-6-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2015-10-12.jpg,124 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2015-4-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2016-2-29.jpg,326 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2012-9-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2015-10-14.jpg,1137 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2016-2-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_109/2016-6-2.jpg,114 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2016-6-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2016-9-22.jpg,105 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2015-4-18.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2015-12-29.jpg,255 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2012-2-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2012-9-2.jpg,214 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2012-2-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2015-10-14.jpg,1351 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2012-10-4.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1072/2016-10-14.jpg,1471 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2013-9-24.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_110/2015-4-9.jpg,562 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2015-4-9.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_112/2016-9-22.jpg,532 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2012-9-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1096/2015-5-31.jpg,984 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-11-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-12-3.jpg,27 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2015-12-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2016-10-19.jpg,295 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2016-2-4.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2016-3-2.jpg,27 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2014-8-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2016-10-19.jpg,781 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2014-8-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2015-4-18.jpg,231 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-5-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-6-10.jpg,36 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2015-5-18.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2017-1-17.jpg,610 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2015-3-13.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_111/2015-6-10.jpg,89 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2012-2-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2016-4-5.jpg,1525 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2015-5-18.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2015-10-14.jpg,149 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2014-8-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2016-2-4.jpg,524 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2015-5-18.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2017-1-25.jpg,618 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-11-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-12-3.jpg,31 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-2-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-9-26.jpg,220 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-2-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-5-5.jpg,76 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2013-4-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2014-8-29.jpg,510 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2013-4-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2016-3-2.jpg,1061 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2012-5-27.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2016-3-25.jpg,1398 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2011-10-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2016-6-13.jpg,1711 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-6-10.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-9-26.jpg,108 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2013-4-6.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2016-2-4.jpg,1034 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-2-19.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-6-10.jpg,112 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2016-3-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2016-6-13.jpg,80 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2012-5-27.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2016-6-13.jpg,1478 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_119/2013-10-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_119/2016-2-29.jpg,881 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_118/2015-6-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_118/2016-10-11.jpg,478 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_119/2015-12-4.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_119/2016-2-29.jpg,87 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2017-1-17.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2017-1-25.jpg,8 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2014-8-30.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2015-12-29.jpg,486 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2011-10-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2012-5-27.jpg,233 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-5-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1168/2016-9-26.jpg,144 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2015-10-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2017-1-17.jpg,461 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2016-6-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_108/2016-9-23.jpg,94 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2014-11-25.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2016-10-17.jpg,692 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_118/2015-6-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_118/2015-7-9.jpg,18 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2011-10-7.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1173/2016-3-25.jpg,1631 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2012-9-2.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1139/2016-4-5.jpg,1311 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2014-11-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2016-3-14.jpg,477 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2014-11-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2016-10-17.jpg,694 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_119/2016-2-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_119/2016-9-27.jpg,211 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2015-4-18.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_116/2016-10-19.jpg,550 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_119/2013-10-1.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_119/2015-12-4.jpg,794 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2016-3-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2016-10-17.jpg,217 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-11-5.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_114/2012-12-3.jpg,28 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2014-8-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1163/2016-3-2.jpg,551 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_105/2016-10-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_105/2016-11-12.jpg,29 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_120/2015-1-20.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_120/2016-1-21.jpg,366 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2014-11-23.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_1191/2014-11-25.jpg,2 days,True
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2015-10-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_117/2017-1-25.jpg,469 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_120/2014-6-14.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_120/2016-1-21.jpg,586 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_118/2015-6-21.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_118/2015-7-16.jpg,25 days,False
/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_121/2016-6-29.jpg,/root/autodl-tmp/data/RSCC-timelapse/TAMMs/airport_hangar/airport_hangar_121/2016-8-16.jpg,48 days,False
